collected_at_kst,kiosk_no,kiosk_id,name,district,address,lat,lon,count
2026-06-14 07:19:36,88,9D008300000058,태평초등학교 앞,중구,중구 유천동 319-1,36.321427,127.394006,12
2026-06-14 07:19:36,87,9D008300000057,쌍용예가아파트앞,중구,중구 유천동 198-15,36.322555,127.39745,14
2026-06-14 07:19:36,86,9D008300000056,삼부프라자 앞,중구,중구 태평2동 395-1,36.323268,127.393631,12
2026-06-14 07:19:36,85,9D008300000055,태평1동 주민센터 앞,중구,중구 태평동 331-41,36.326129,127.396967,12
2026-06-14 07:19:36,84,9D008300000054,강남한의원 앞,중구,중구 태평2동 409-21,36.326242,127.392813,12
2026-06-14 07:19:36,83,9D008300000053,유평초등학교 앞,중구,중구 태평동 254-15,36.330654,127.398255,12
2026-06-14 07:19:36,82,9D308300000052,선비마을 5단지 앞,대덕구,대덕구 송촌동 510,36.366036,127.444872,12
2026-06-14 07:19:36,81,9D308300000051,동춘당공원,대덕구,대덕구 송촌동 192-2,36.364663,127.440966,14
2026-06-14 07:19:36,80,9D308300000050,송촌소방서앞,대덕구,대덕구 송촌동 539,36.362853,127.438697,12
2026-06-14 07:19:36,79,9D30830000004F,수도시설관리사업소 앞,대덕구,대덕구 중리동 118-12,36.362097,127.43554,12
2026-06-14 07:19:36,78,9D30830000004E,중리동,대덕구,대덕구 중리동 107-8,36.363177,127.431284,12
2026-06-14 07:19:36,77,9D30830000004D,선비마을 3단지 앞,대덕구,대덕구 송촌동 461-2,36.36836,127.440312,12
2026-06-14 07:19:36,76,9D30830000004C,선비마을 입구,대덕구,대덕구 송촌동 446-3,36.367665,127.436364,12
2026-06-14 07:19:36,75,9D30830000004B,보람아파트앞,대덕구,대덕구 법동 202-4,36.366524,127.430356,12
2026-06-14 07:19:36,74,9D30830000004A,대전중리시장 앞,대덕구,대덕구 중리동 370-24,36.366678,127.426067,12
2026-06-14 07:19:36,73,9D308300000049,대전중앙병원 앞,대덕구,대덕구 법동 285-3,36.367406,127.429736,10
2026-06-14 07:19:36,72,9D308300000048,대전동부경찰서 앞,대덕구,대덕구 법동 212,36.370172,127.429358,12
2026-06-14 07:19:36,71,9D308300000047,대전지방국세청 앞,대덕구,대덕구 법동 186,36.371474,127.428588,12
2026-06-14 07:19:36,70,9D208300000046,도안휴먼시아 10단지 앞,유성구,유성구 원신흥동 410-6(유성구 원신흥동 183-2),36.338048,127.338356,14
2026-06-14 07:19:36,69,9D208300000045,트리플시티 앞,유성구,유성구 상대동 72-3(유성구 상대동 72-5),36.342793,127.337476,13
2026-06-14 07:19:36,68,9D208300000044,신안인스빌리베라 앞,유성구,유성구 원신흥동 204-8,36.341868,127.344879,13
2026-06-14 07:19:36,67,9D208300000043,한라비발디 앞,유성구,유상구 상대동 233-4(유성구 상대동 173),36.344908,127.335572,15
2026-06-14 07:19:36,66,9D208300000042,휴먼시아 6단지 앞,유성구,유성구 상대동 7-1,36.345705,127.340362,11
2026-06-14 07:19:36,65,9D208300000041,센트럴시티,유성구,유성구 봉명동 359(유성구 봉명동 385-1),36.348769,127.344396,15
2026-06-14 07:19:36,64,9D208300000040,목련 1단지 앞,유성구,유성구 구암동 29-5(유성구 상대동 425-9),36.34828,127.330728,13
2026-06-14 07:19:36,63,9D20830000003F,상대초교 앞,유성구,유성구 상대동 138-67,36.348384,127.335775,13
2026-06-14 07:19:36,62,9D20830000003E,도안휴먼시아 1단지 앞,유성구,도안휴먼시아 105동앞,36.350259,127.340585,10
2026-06-14 07:19:36,61,9D20830000003D,만년교 앞,유성구,유성구 봉명동 328-22,36.35213,127.346011,16
2026-06-14 07:19:36,60,9D20830000003C,유성온천역 3번출구,유성구,유성구 봉명동 326-95,36.353299,127.341132,13
2026-06-14 07:19:36,59,9D20830000003B,유성온천역 6번출구,유성구,유성구 봉명동 552-5,36.354262,127.341502,10
2026-06-14 07:19:36,58,9D20830000003A,구암역 3번출구,유성구,유성구 구암동 96-9,36.356429,127.331122,13
2026-06-14 07:19:36,57,9D208300000039,한진오피스텔 앞,유성구,유성구 봉명동 535-5,36.357928,127.342792,13
2026-06-14 07:19:36,56,9D208300000038,충대정문(장대네거리),유성구,유성구 궁동 376-1(유성구 장대동 331-5),36.361736,127.344994,18
2026-06-14 07:19:36,55,9D208300000037,충대정문오거리 1,유성구,유성구 궁동 258-8,36.362446,127.344131,20
2026-06-14 07:19:36,54,9D208300000036,궁동네거리,유성구,유성구 장대동 312-3,36.365025,127.338651,13
2026-06-14 07:19:36,53,9D108300000035,탄방지하차도 앞,서구,서구 탄방동 1452,36.343363,127.38346,12
2026-06-14 07:19:36,52,9D108300000034,유승기업사 앞,서구,서구 탄방동 521-2,36.343476,127.381142,12
2026-06-14 07:19:36,51,9D108300000033,남선공원종합체육관 앞,서구,서구 탄방동 1458,36.348695,127.398681,10
2026-06-14 07:19:36,50,9D108300000032,한가람아파트 앞,서구,서구 탄방동 1447,36.346803,127.393432,12
2026-06-14 07:19:36,49,9D108300000031,한국농어촌공사 앞,서구,서구 탄방동 735,36.347204,127.390034,12
2026-06-14 07:19:36,48,9D108300000030,대전종합고용지원센터,서구,서구 탄방동 1453-1,36.346504,127.385134,12
2026-06-14 07:19:36,47,9D10830000002F,오페라웨딩홀 앞,서구,서구 둔산동 1257,36.348453,127.382779,12
2026-06-14 07:19:36,46,9D10830000002E,경성큰마을 앞,서구,서구 갈마동 1438,36.347563,127.377248,13
2026-06-14 07:19:36,45,9D10830000002D,청솔아파트앞,서구,서구 둔산동 2161,36.35137,127.398314,13
2026-06-14 07:19:36,44,9D10830000002C,을지대학병원 앞,서구,서구 둔산동 1542,36.354493,127.382811,13
2026-06-14 07:19:36,43,9D10830000002B,둔산여고 앞,서구,서구 둔산동 1526,36.353331,127.374415,13
2026-06-14 07:19:36,42,9D10830000002A,갈마1동 주민센터 앞,서구,서구 갈마동 292-20,36.353422,127.367895,12
2026-06-14 07:19:36,41,9D108300000029,대전일보 앞,서구,서구 월평동 16-2(41-3),36.353733,127.361847,13
2026-06-14 07:19:36,40,9D108300000028,월평타운 앞,서구,서구 월평동 1543,36.352793,127.356048,13
2026-06-14 07:19:36,39,9D108300000027,패션월드 앞,서구,서구 월평1동 1498,36.351205,127.351928,13
2026-06-14 07:19:36,38,9D108300000026,갑천역 1번출구,서구,서구 월평동 1534,36.354558,127.35479,13
2026-06-14 07:19:36,37,9D108300000025,수정타운아파트앞,서구,서구 둔산동 1515,36.357915,127.397638,13
2026-06-14 07:19:36,36,9D108300000024,가람아파트앞,서구,서구 둔산동 2156,36.357513,127.396525,13
2026-06-14 07:19:36,35,9D108300000023,갈마역,서구,서구 둔산동 1515-2,36.35758,127.372055,13
2026-06-14 07:19:36,34,9D108300000022,진달래아파트앞,서구,서구 월평동 604,36.358209,127.366138,13
2026-06-14 07:19:36,33,9D108300000021,월평역,서구,서구 월평동 428,36.358494,127.361197,20
2026-06-14 07:19:36,32,9D208300000020,홈플러스(유성점),유성구,유성구 봉명동 669,36.359293,127.354503,20
2026-06-14 07:19:36,31,9D20830000001F,유성구청,유성구,유성구 어은동 59-12,36.361773,127.357485,20
2026-06-14 07:19:36,30,9D10830000001E,선사유적지주차장 앞,서구,서구 월평2동 243,36.361967,127.379233,12
2026-06-14 07:19:36,29,9D10830000001D,만년동주민센터,서구,서구 만년동 13,36.367511,127.375161,16
2026-06-14 07:19:36,28,9D20830000001C,스마트시티,유성구,유성구 도룡동 4-32,36.377927,127.390637,14
2026-06-14 07:19:36,27,9D20830000001B,엑스포 과학공원 앞,유성구,유성구 도룡동 3-1,36.377146,127.379383,13
2026-06-14 07:19:36,26,9D20830000001A,엑스포 과학공원 주차장,유성구,유성구 가정동 39-2,36.37693,127.37875,13
2026-06-14 07:19:36,25,9D208300000019,카이스트 후문,유성구,유성구 구성동 145,36.374511,127.366894,13
2026-06-14 07:19:36,24,9D208300000018,화폐박물관,유성구,유성구 가정동 35,36.376804,127.371004,12
2026-06-14 07:19:36,23,9D208200000017,카이스트 정문,유성구,유성구 구성동 284-4,36.36617,127.363896,14
2026-06-14 07:19:36,22,9D208200000016,카이스트 창의학습관 앞,유성구,온천2동 24 m 동,36.370226,127.36215,28
2026-06-14 07:19:36,21,9D208200000015,카이스트 학사식당 앞,유성구,온천2동 7.7 m 북,36.373569,127.359803,28
2026-06-14 07:19:36,20,9D108000000014,크로바아파트앞(목련아파트 사이 버스정류장),서구,서구 둔산동 1554-1,36.351115,127.391753,12
2026-06-14 07:19:36,19,9D108000000013,현대아이텔 앞(버스정류장),서구,서구 둔산1동 1457,36.351357,127.387547,13
2026-06-14 07:19:36,18,9D108000000012,대전시청 앞,서구,서구 둔산1동 1420,36.351106,127.384575,17
2026-06-14 07:19:36,17,9D108000000011,타임월드 앞,서구,서구 둔산2동 1036,36.352078,127.37876,20
2026-06-14 07:19:36,16,9D108000000010,국화아파트앞(501동 앞),서구,서구 둔산동 1386,36.353836,127.39524,12
2026-06-14 07:19:36,15,9D10800000000F,둔산 홈플러스 앞,서구,서구 둔산동 1380-5,36.355418,127.390085,13
2026-06-14 07:19:36,14,9D10800000000E,둔산 하이마트 앞,서구,서구 둔산2동 962,36.355534,127.379146,20
2026-06-14 07:19:36,13,9D10800000000D,삼천중학교 앞,서구,서구 둔산2동 911,36.3588,127.395412,12
2026-06-14 07:19:36,12,9D10800000000C,정부청사역 앞(4번 출구),서구,서구 둔산2동 949-1,36.357932,127.38155,13
2026-06-14 07:19:36,11,9D10800000000B,누리아파트앞(후문버스정류장),서구,서구 월평3동 301,36.3589,127.374157,12
2026-06-14 07:19:36,10,9D10800000000A,만년동 KBS 부근(기업은행 앞),서구,서구 만년동 300,36.368632,127.379747,12
2026-06-14 07:19:36,9,9D108000000009,황실아파트앞(성룡초교 앞),서구,서구 월평동 304,36.361656,127.374179,12
2026-06-14 07:19:36,8,9D108000000008,정부청사 입구(샘머리),서구,서구 둔산동 1518,36.36195,127.390433,12
2026-06-14 07:19:36,7,9D108000000007,정부청사 입구(대덕대로),서구,서구 둔산동 920-2,36.362053,127.379704,13
2026-06-14 07:19:36,6,9D108000000006,백합4가 앞(농협앞),서구,서구 월평2동 266,36.362315,127.376427,12
2026-06-14 07:19:36,5,9D108000000005,둔산대공원 입구(버스정류장),서구,서구 둔산동 1521-10,36.364974,127.388856,13
2026-06-14 07:19:36,4,9D108000000004,초원아파트104동부근(버스정류장),서구,서구 만년동 401,36.367945,127.379302,12
2026-06-14 07:19:36,3,9D108000000003,한밭수목원(정문입구),서구,서구 만년동 396,36.369084,127.388451,19
2026-06-14 07:19:36,2,9D208000000002,대전컨벤션 센터 앞,유성구,유성구 도룡동 4-19,36.37439,127.392375,20
2026-06-14 07:19:36,1,9D208000000001,무역전시관입구(택시승강장 앞),유성구,유성구 도룡동 3-8,36.37458,127.386131,14
2026-06-14 12:34:37,202,9D1086000000CA,도안초교,서구,서구 도안동 1364,36.320531,127.344013,11
2026-06-14 12:34:37,201,9D2086000000C9,노은3주민센터,유성구,유성구 지족동 1024-2,36.386848,127.308372,13
2026-06-14 12:34:37,200,9D2086000000C8,지족역,유성구,유성구 지족동 840-2,36.383723,127.320175,13
2026-06-14 12:34:37,199,9D2086000000C7,노은1주민센터,유성구,유성구 노은동 546,36.368231,127.318006,12
2026-06-14 12:34:37,198,9D1086000000C6,도마4가,서구,서구 도마동 172-13,36.313804,127.379636,12
2026-06-14 12:34:37,197,9D1086000000C5,구 농도원4가,서구,서구 도마동 65-56,36.320184,127.377671,12
2026-06-14 12:34:37,196,9D3086000000C4,대덕구 평생학습원,대덕구,대덕구 읍내동 324-5,36.374101,127.420302,12
2026-06-14 12:34:37,195,9D0086000000C3,한밭도서관,중구,중구 문화동 141,36.31018,127.408276,11
2026-06-14 12:34:37,194,9D0086000000C2,호동우체국 건너편,중구,중구 호동 10-14,36.304773,127.449311,10
2026-06-14 12:34:37,193,9D0086000000C1,석교동주민센터,중구,중구 석교동 12-7,36.309688,127.441991,12
2026-06-14 12:34:37,192,9D0086000000C0,보문산5가,중구,중구 대사동 118-9,36.317631,127.425722,12
2026-06-14 12:34:37,191,9CF086000000BF,인동 제2치수교,동구,동구 신흥동 212,36.321234,127.444964,12
2026-06-14 12:34:37,190,9D2086000000BE,교촌동 제이파크,유성구,유성구 교촌동 617,36.303758,127.318463,12
2026-06-14 12:34:37,189,9D2086000000BD,원촌동 샘물타운,유성구,유성구 원내동 394,36.299757,127.320351,12
2026-06-14 12:34:37,188,9D1086000000BC,구봉초교 건너,서  구,서구 관저동 1147,36.298766,127.329552,12
2026-06-14 12:34:37,187,9D2086000000BB,양우건설 내안애,유성구,,36.344262,127.347305,0
2026-06-14 12:34:37,186,9D1086000000BA,한밭수목원-2,서  구,서구 만년동 396,36.368995,127.388403,20
2026-06-14 12:34:37,185,9D3086000000B9,비래동 산림조합,대덕구,대덕구 비래동 123-7,36.354844,127.447195,12
2026-06-14 12:34:37,184,9D3086000000B8,오정우체국,대덕구,대덕구 오정동 432-4,36.352555,127.415561,11
2026-06-14 12:34:37,183,9D2086000000B7,현충원역,유성구,유성구 구암동 424-67,36.359155,127.321545,15
2026-06-14 12:34:37,182,9D2086000000B6,한밭대 입구,유성구,유성구 덕명동 16-1,36.349941,127.297135,15
2026-06-14 12:34:37,181,9D2086000000B5,전민동 엑스포4단지 건너,유성구,유성구 전민동 385-8번지선,36.396557,127.404773,10
2026-06-14 12:34:37,180,9D2086000000B4,전민동 주민센터 건너,유성구,유성구 전민동 304-5번지선,36.399535,127.401538,10
2026-06-14 12:34:37,179,9D2086000000B3,반석역,유성구,유성구 반석동 694번지선,36.391242,127.314932,12
2026-06-14 12:34:37,178,9D2086000000B2,노은역,유성구,유성구 노은동 901-5번지선,36.374368,127.31798,11
2026-06-14 12:34:37,177,9D1086000000B1,관저1주민센터,서  구,서구 관저동 999-3,36.303811,127.337174,11
2026-06-14 12:34:37,176,9D1086000000B0,관저2주민센터,서  구,서구 관저동 1104,36.299304,127.334978,11
2026-06-14 12:34:37,175,9D1086000000AF,건양대 사거리,서  구,서구 관저동 999,36.302355,127.339827,13
2026-06-14 12:34:37,174,9D1086000000AE,가수원 우체국,서  구,서구 가수원동 764-11,36.304396,127.350746,11
2026-06-14 12:34:37,173,9D1086000000AD,무지개 아파트,서  구,서구 월평동 298,36.357935,127.37708,12
2026-06-14 12:34:37,172,9D0086000000AC,부사 사거리,중 구,중구 부사동 129-5,36.313281,127.434005,10
2026-06-14 12:34:37,171,9D0086000000AB,대흥 사거리,중 구,중구 대흥동 173-5,36.323695,127.428648,11
2026-06-14 12:34:37,170,9D0086000000AA,대전고 오거리,중 구,중구 대흥동 320-2,36.322841,127.424127,11
2026-06-14 12:34:37,169,9CF086000000A9,삼성 사거리,동 구,동구 삼성동 112-1,36.336377,127.430264,13
2026-06-14 12:34:37,168,9CF086000000A8,성남 사거리,동 구,동구 성남동 50-1,36.341011,127.435647,10
2026-06-14 12:34:37,167,9CF086000000A7,원동 사거리,동 구,동구 원동 36-1,36.326922,127.434912,9
2026-06-14 12:34:37,166,9CF086000000A6,인동 사거리,동 구,동구 인동 116-18,36.321929,127.437948,11
2026-06-14 12:34:37,165,9D2086000000A5,관평동 배울네거리,유성구,유성구 관평동 912,36.421997,127.38759,13
2026-06-14 12:34:37,164,9D2086000000A4,관평동 롯데마트,유성구,유성구 관평동 866,36.428154,127.3866,12
2026-06-14 12:34:37,163,9D2086000000A3,송강초등학교 앞,유성구,유성구 송강동 199,36.433066,127.3841,13
2026-06-14 12:34:37,162,9D2086000000A2,송강체육관 앞,유성구,유성구 송강동 200-2,36.431581,127.38734,13
2026-06-14 12:34:37,161,9D3086000000A1,연구단지 KT_G 건너편,유성구,유성구 신성동 153,36.384695,127.348674,12
2026-06-14 12:34:37,160,9D2086000000A0,연구단지운동장 건너편,유성구,유성구 신성동 118-40,36.385521,127.353928,11
2026-06-14 12:34:37,159,9D20860000009F,연구단지네거리,유성구,유성구 도룡동 393-2,36.385478,127.376913,13
2026-06-14 12:34:37,158,9D20860000009E,대덕연구단지 전자통신연구원,유성구,유성구 가정동 161,36.383768,127.367154,12
2026-06-14 12:34:37,157,9D00860000009D,중촌초 건너편,중구,중구 중촌동 88,36.340677,127.410626,12
2026-06-14 12:34:37,156,9D00860000009C,중촌네거리,중구,중구 중촌동 398-6,36.33596,127.414904,13
2026-06-14 12:34:37,155,9D30860000009B,오정동 운암빌딩 옆,대덕구,대덕구 오정동 61-23,36.358455,127.411245,12
2026-06-14 12:34:37,154,9D30860000009A,한남오거리,대덕구,대덕구 오정동 449-8,36.347978,127.416389,13
2026-06-14 12:34:37,153,9CF08600000099,대동역,동구,동구 대동 148,36.329613,127.442446,13
2026-06-14 12:34:37,152,9CF08600000098,대전역,동구,동구 정동 17-1,36.33222,127.432054,12
2026-06-14 12:34:37,151,9CF08600000097,우송대 입구,동구,동구 자양동 58-14,36.337017,127.447794,14
2026-06-14 12:34:37,150,9D108500000096,우미린(106동 앞),서구,가수원동 844번지,36.312414,127.349936,13
2026-06-14 12:34:37,149,9D208500000095,트리플시티5단지,유성구,상대동 4644번지,36.342158,127.338592,13
2026-06-14 12:34:37,148,9D208500000094,금성 백조 (701동 앞),유성구,봉명동 1037번지,36.348233,127.344519,13
2026-06-14 12:34:37,147,9D108500000093,계룡 리슈빌 1704동,서구,도안동 1364번지,36.316395,127.345216,13
2026-06-14 12:34:37,146,9D108400000092,호반 베르디움(101동 앞),서구,도안동 1373번지,36.311886,127.346868,13
2026-06-14 12:34:37,145,9D208400000091,호반 베르디움 (201동 앞),유성구,봉명동 1019-9번지,36.349006,127.347529,13
2026-06-14 12:34:37,144,9D208400000090,타슈 관제센터,유성구,유성구 원촌동 76-1,36.387986,127.409048,11
2026-06-14 12:34:37,143,9D00840000008F,중앙로역3번출구(궁죽본점앞),중구,중구 대흥동 198-1번지,36.327826,127.426281,13
2026-06-14 12:34:37,142,9D00840000008E,참좋은APT 가자주류대전,중구,중구 선화동 83-1번지,36.331845,127.422864,13
2026-06-14 12:34:37,141,9D00840000008D,대전 세무서앞,중구,중구 선화동 184-1번지,36.330883,127.419077,13
2026-06-14 12:34:37,140,9D00840000008C,대전시민대학 정문,중구,중구 선화동 287-2번지,36.32759,127.420855,16
2026-06-14 12:34:37,139,9D00840000008B,서대전지하철3번출구(대순진리회),중구,중구 오류동 152-5번지,36.322248,127.411462,13
2026-06-14 12:34:37,138,9D00840000008A,센트럴파크 105동 앞,중구,중구 문화동 284-168번지,36.316476,127.407345,13
2026-06-14 12:34:37,137,9D008400000089,센트럴파크 302동 앞,중구,중구 문화동 1-256번지,36.31838,127.411655,13
2026-06-14 12:34:37,136,9D008400000088,중구청역4번출구(중구청의회),중구,중구 대흥동 499-1번지,36.325652,127.420844,12
2026-06-14 12:34:37,135,9D008400000087,서대전역네거리(삼성디지털 프라자),중구,중구 오류동 168-7번지,36.320688,127.405947,13
2026-06-14 12:34:37,134,9D008400000086,중도일보사 앞,중구,중구 오류동 175-3번지,36.326058,127.407828,10
2026-06-14 12:34:37,133,9D008400000085,오룡역7번출구,중구,중구 오류동 113-1번지,36.328727,127.405846,13
2026-06-14 12:34:37,132,9D308400000084,삼정3가,대덕구,대덕구 삼정동 산27-4번지,36.449611,127.456706,13
2026-06-14 12:34:37,131,9D308400000083,에코공원앞,대덕구,대덕구 신탄진동 산1-7번지,36.448772,127.444365,12
2026-06-14 12:34:37,130,9D308400000082,용정초등학교앞,대덕구,대덕구 신탄진동 52-1번지,36.453831,127.436653,13
2026-06-14 12:34:37,129,9D308400000081,신탄진고 4가,대덕구,대덕구 신탄진동 149-6번지,36.448584,127.435822,12
2026-06-14 12:34:37,128,9D308400000080,과선교버스정류장,대덕구,대덕구 평촌동 264-64번지,36.443026,127.429476,13
2026-06-14 12:34:37,127,9D30840000007F,신탄진역 앞,대덕구,대덕구 신탄진동 147-6번지,36.448623,127.429218,13
2026-06-14 12:34:37,126,9D30840000007E,신탄진 주민센터옆,대덕구,대덕구 신탄진동 120-1번지,36.451985,127.42887,10
2026-06-14 12:34:37,125,9D30840000007D,엑슬루타워 앞,대덕구,대덕구 석봉동 336번지,36.449253,127.420131,10
2026-06-14 12:34:37,124,9D30840000007C,목상동주민센터앞,대덕구,대덕구 목상동 185-1번지,36.448472,127.412412,12
2026-06-14 12:34:37,123,9D30840000007B,대덕경찰서앞,대덕구,대덕구 문평동 83-2번지,36.44694,127.406398,12
2026-06-14 12:34:37,122,9D30840000007A,한남대후문 입구,대덕구,대덕구 중리동 231-5,36.358528,127.423682,13
2026-06-14 12:34:37,121,9CF08400000079,용전동 주민센터 건너,동구,동구 용전동 44-2,36.347143,127.431512,12
2026-06-14 12:34:37,120,9CF08400000078,한국통신 용전지점 앞,동구,동구 용전동 167-20,36.353089,127.43219,13
2026-06-14 12:34:37,119,9CF08400000077,용전동 천주교회앞,동구,동구 용전동 144-1,36.34952,127.432759,13
2026-06-14 12:34:37,118,9CF08400000076,복합터미널,동구,동구 용전동 143-16,36.348576,127.435076,13
2026-06-14 12:34:37,117,9CF08400000075,동부네거리,동구,동구 용전동 111-26,36.350657,127.440408,13
2026-06-14 12:34:37,116,9CF08400000074,홈플러스(동대전),동구,동구 용전동 51-17,36.355236,127.436793,13
2026-06-14 12:34:37,115,9CF08400000073,한전건너편,동구,동구 용전동 45-1,36.357491,127.434317,13
2026-06-14 12:34:37,114,9D008400000072,태평동성당,중구,중구 태평동 346-1,36.329742,127.396777,13
2026-06-14 12:34:37,113,9D108400000071,가장교(성은사 앞),서구,서구 가장동 31-7,36.328502,127.388001,13
2026-06-14 12:34:37,112,9D108400000070,나르메아파트길건너,서구,서구 가장동 45-8,36.331931,127.385353,15
2026-06-14 12:34:37,111,9D10840000006F,순복음 교회(수침교 앞),서구,서구 용문동 249-11,36.335726,127.396603,13
2026-06-14 12:34:37,110,9D10840000006E,용문4가,서구,서구 용문동 594-10,36.337569,127.392091,9
2026-06-14 12:34:37,109,9D10840000006D,서부농협본점,서구,서구 탄방동 1455,36.342378,127.387671,15
2026-06-14 12:34:37,108,9D20840000006C,목원대,유성구,유성구 용계동 664-4,36.331955,127.337932,15
2026-06-14 12:34:37,107,9D20830000006B,카이스트 세종관,유성구,카이스트 세종관,36.370768,127.366645,15
2026-06-14 12:34:37,106,9D20830000006A,카이스트 다솜관,유성구,카이스트 다솜관,36.367989,127.356852,15
2026-06-14 12:34:37,105,9D208300000069,카이스트 서쪽 쪽문,유성구,카이스트 서쪽 쪽문,36.364177,127.358845,15
2026-06-14 12:34:37,104,9D208300000068,중앙과학관,유성구,유성구 가정동 54-4,36.375206,127.378122,10
2026-06-14 12:34:37,103,9CF08300000067,남부평생교육문화센터,동구,동구 가오동 559-1,36.302116,127.459836,15
2026-06-14 12:34:37,102,9CF08300000066,은어송마을 2단지 앞,동구,동구 대성동 130-1,36.303717,127.457698,9
2026-06-14 12:34:37,101,9CF08300000065,은어송마을 4단지 앞,동구,동구 가오동 555,36.310061,127.461458,12
2026-06-14 12:34:37,100,9CF08300000064,홈플러스(가오점),동구,동구 가오동 552,36.306988,127.457129,12
2026-06-14 12:34:37,99,9CF08300000063,홈플러스(가오점 건너편),동구,동구 가오동 644,36.306694,127.456829,13
2026-06-14 12:34:37,98,9CF08300000062,은어송마을입구,동구,동구 가오동 217-4,36.305423,127.454544,12
2026-06-14 12:34:37,97,9CF08300000061,가오고등학교 앞,동구,동구 가오동 465,36.310388,127.455611,11
2026-06-14 12:34:37,96,9CF08300000060,판암역 4번출구,동구,동구 판암동 303-25,36.317217,127.45905,12
2026-06-14 12:34:37,95,9CF0830000005F,판암역 1번출구,동구,동구 판암동 323-2,36.316915,127.459173,12
2026-06-14 12:34:37,94,9CF0830000005E,미리내아파트앞,동구,동구 판암동 451-10,36.316962,127.454608,12
2026-06-14 12:34:37,93,9D00830000005D,서대전육교 앞,중구,중구 유천동 186-7,36.31894,127.400393,12
2026-06-14 12:34:37,92,9D00830000005C,서대전농협,중구,중구 유천동 308-7,36.3179,127.394698,12
2026-06-14 12:34:37,91,9D00830000005B,버드내네거리,중구,중구 유천동 306-18,36.316915,127.392467,10
2026-06-14 12:34:37,90,9D00830000005A,유등교,중구,중구 유천동 338-13,36.316016,127.387403,12
2026-06-14 12:34:37,89,9D008300000059,버드내초등학교 앞,중구,중구 태평동 422-33,36.31978,127.392413,12
2026-06-14 12:34:37,88,9D008300000058,태평초등학교 앞,중구,중구 유천동 319-1,36.321427,127.394006,12
2026-06-14 12:34:37,87,9D008300000057,쌍용예가아파트앞,중구,중구 유천동 198-15,36.322555,127.39745,14
2026-06-14 12:34:37,86,9D008300000056,삼부프라자 앞,중구,중구 태평2동 395-1,36.323268,127.393631,12
2026-06-14 12:34:37,85,9D008300000055,태평1동 주민센터 앞,중구,중구 태평동 331-41,36.326129,127.396967,12
2026-06-14 12:34:37,84,9D008300000054,강남한의원 앞,중구,중구 태평2동 409-21,36.326242,127.392813,12
2026-06-14 12:34:37,83,9D008300000053,유평초등학교 앞,중구,중구 태평동 254-15,36.330654,127.398255,12
2026-06-14 12:34:37,82,9D308300000052,선비마을 5단지 앞,대덕구,대덕구 송촌동 510,36.366036,127.444872,12
2026-06-14 12:34:37,81,9D308300000051,동춘당공원,대덕구,대덕구 송촌동 192-2,36.364663,127.440966,14
2026-06-14 12:34:37,80,9D308300000050,송촌소방서앞,대덕구,대덕구 송촌동 539,36.362853,127.438697,12
2026-06-14 12:34:37,79,9D30830000004F,수도시설관리사업소 앞,대덕구,대덕구 중리동 118-12,36.362097,127.43554,12
2026-06-14 12:34:37,78,9D30830000004E,중리동,대덕구,대덕구 중리동 107-8,36.363177,127.431284,12
2026-06-14 12:34:37,77,9D30830000004D,선비마을 3단지 앞,대덕구,대덕구 송촌동 461-2,36.36836,127.440312,12
2026-06-14 12:34:37,76,9D30830000004C,선비마을 입구,대덕구,대덕구 송촌동 446-3,36.367665,127.436364,12
2026-06-14 12:34:37,75,9D30830000004B,보람아파트앞,대덕구,대덕구 법동 202-4,36.366524,127.430356,12
2026-06-14 12:34:37,74,9D30830000004A,대전중리시장 앞,대덕구,대덕구 중리동 370-24,36.366678,127.426067,12
2026-06-14 12:34:37,73,9D308300000049,대전중앙병원 앞,대덕구,대덕구 법동 285-3,36.367406,127.429736,10
2026-06-14 12:34:37,72,9D308300000048,대전동부경찰서 앞,대덕구,대덕구 법동 212,36.370172,127.429358,12
2026-06-14 12:34:37,71,9D308300000047,대전지방국세청 앞,대덕구,대덕구 법동 186,36.371474,127.428588,12
2026-06-14 12:34:37,70,9D208300000046,도안휴먼시아 10단지 앞,유성구,유성구 원신흥동 410-6(유성구 원신흥동 183-2),36.338048,127.338356,14
2026-06-14 12:34:37,69,9D208300000045,트리플시티 앞,유성구,유성구 상대동 72-3(유성구 상대동 72-5),36.342793,127.337476,13
2026-06-14 12:34:37,68,9D208300000044,신안인스빌리베라 앞,유성구,유성구 원신흥동 204-8,36.341868,127.344879,13
2026-06-14 12:34:37,67,9D208300000043,한라비발디 앞,유성구,유상구 상대동 233-4(유성구 상대동 173),36.344908,127.335572,15
2026-06-14 12:34:37,66,9D208300000042,휴먼시아 6단지 앞,유성구,유성구 상대동 7-1,36.345705,127.340362,11
2026-06-14 12:34:37,65,9D208300000041,센트럴시티,유성구,유성구 봉명동 359(유성구 봉명동 385-1),36.348769,127.344396,15
2026-06-14 12:34:37,64,9D208300000040,목련 1단지 앞,유성구,유성구 구암동 29-5(유성구 상대동 425-9),36.34828,127.330728,13
2026-06-14 12:34:37,63,9D20830000003F,상대초교 앞,유성구,유성구 상대동 138-67,36.348384,127.335775,13
2026-06-14 12:34:37,62,9D20830000003E,도안휴먼시아 1단지 앞,유성구,도안휴먼시아 105동앞,36.350259,127.340585,10
